,score,scale,theta_all,trans_x,trans_y,pro1,pro2
391,9.856512531,1.8,1.294699315,-5,1,0.944357217,1.178843008
392,12.2750078,1.8,2.040932349,-5,1,1.176071706,1.97574735
393,11.1143335,1.8,-0.06964524,-5,1,1.064886503,1.441071925
394,12.15580001,1.8,1.774631194,-5,1,1.164651117,1.514373232
395,10.19824234,1.8,-0.814946722,-5,1,0.977104088,1.371381554
396,11.49890625,1.8,-2.232241893,-5,1,1.101714474,1.394137457
397,10.39524922,1.8,1.021094125,-5,1,0.995976232,1.876121389
398,11.72520048,1.8,-1.769291487,-5,1,1.123398725,1.5558294
399,11.50577544,1.8,-3.070698806,-5,1,1.102371112,1.547614604
400,9.62009697,1.8,-1.430564419,-5,1,0.921708768,1.425060022
401,10.80846774,1.8,1.458604227,-5,1,1.035563718,1.810711786
402,12.36933097,1.8,0.215193676,-5,1,1.185129969,1.508444337
403,9.305414803,1.8,-2.666145837,-5,1,0.891554181,1.368591578
404,11.10884226,1.8,-0.96179941,-5,1,1.064348312,1.489737253
405,10.34680087,1.8,2.302179863,-5,1,0.991329224,2.123223115
406,10.08626343,1.8,-2.757087357,-5,1,0.966367418,1.524365739
407,9.302435654,1.8,-2.431177798,-5,1,0.891269142,1.363047323
408,10.82824748,1.8,-2.840764914,-5,1,1.037457058,1.453077552
409,11.47212402,1.8,-2.958778284,-5,1,1.099146995,1.404176386
410,12.06856034,1.8,-2.698840284,-5,1,1.156291828,1.509387602
411,10.59253012,1.8,1.800671565,-5,1,1.01487366,1.667591801
412,10.04766154,1.8,0.935459154,-5,1,0.962674707,1.557401943
413,11.012303,1.8,1.437968324,-5,1,1.05509334,1.493256721
414,11.65628433,1.8,2.293106404,-5,1,1.116791131,1.69875095
415,10.48293819,1.8,2.083071349,-5,1,1.004372956,1.348290659
416,10.56721877,1.8,2.942442059,-5,1,1.012447606,1.489206229
417,12.18458611,1.8,1.196379581,-5,1,1.167411845,1.48231283
418,12.5038652,1.8,-1.451986613,-5,1,1.198004707,1.692792514
419,9.753523108,1.8,0.48193517,-5,1,0.934500731,1.525010873
420,10.22152076,1.8,0.091561479,-5,1,0.979344693,1.240586603
421,10.00670542,1.8,-2.364836373,-5,1,0.958745641,1.230997749
422,10.72561175,1.8,-1.197024801,-5,1,1.027629601,1.442204836
423,11.48263589,1.8,2.765667558,-5,1,1.100153761,1.594031071
424,11.24750082,1.8,-1.899776182,-5,1,1.077629214,1.430360254
425,10.95789486,1.8,-2.57684942,-5,1,1.049878842,1.528738681
426,11.28609572,1.8,-0.266948253,-5,1,1.081341119,1.349739909
427,10.78568409,1.8,0.376032622,-5,1,1.033395597,1.847202532
428,11.38651562,1.8,3.039943448,-5,1,1.090944704,1.465425179
429,10.46857391,1.8,0.508233159,-5,1,1.003010409,1.53109896
430,9.830309785,1.8,-2.190020078,-5,1,0.941845818,1.5162092
431,9.925016773,1.8,3.068836535,-5,1,0.950918179,1.432160671
432,9.27348635,1.8,2.606453641,-5,1,0.888494598,1.34275224
433,8.229441934,1.8,-2.687501264,-5,1,0.788464928,1.196802403
434,9.777818266,1.8,2.139879148,-5,1,0.936815129,1.502053125
435,12.11030079,1.8,0.198908565,-5,1,1.160311932,1.596378239
436,10.39849578,1.8,-2.823659387,-5,1,0.996282447,1.574387292
437,10.50801496,1.8,-2.575324339,-5,1,1.006775731,1.386723911
438,9.224292648,1.8,-1.893793841,-5,1,0.883784562,1.126128972
439,11.96977852,1.8,-0.539292697,-5,1,1.146841044,1.551127734
440,12.12265602,1.8,-1.228608208,-5,1,1.16148145,1.530686998
441,11.72146949,1.8,2.776863488,-5,1,1.123036469,1.477306832
442,9.97107018,1.8,-1.924688343,-5,1,0.955333553,1.40078793
443,12.1574904,1.8,-1.85520786,-5,1,1.16481612,1.952904922
444,10.66019082,1.8,2.607974513,-5,1,1.021355033,2.015582369
445,11.19902634,1.8,-1.631518059,-5,1,1.072986397,1.299627592
446,12.04170804,1.8,-2.704633795,-5,1,1.153719097,1.906773757
447,11.69761656,1.8,1.6441296,-5,1,1.12075279,1.666013102
448,10.722368,1.8,3.08428064,-5,1,1.027312596,1.363524502
449,10.80427312,1.8,-1.356273372,-5,1,1.035165788,1.423789332
450,10.56063718,1.8,-2.685221276,-5,1,1.01181734,1.554120285
451,11.14394857,1.8,0.179729522,-5,1,1.067723959,1.696870264
452,9.322274457,1.8,0.984881158,-5,1,0.893174165,1.213627857
453,11.37992309,1.8,-1.800185771,-5,1,1.090317296,1.6177394
454,12.59187526,1.8,-2.253551938,-5,1,1.206432123,1.600817981
455,9.67830226,1.8,1.815036084,-5,1,0.927281167,1.342120258
456,11.49465494,1.8,2.284902508,-5,1,1.101305396,1.291771467
457,10.89139265,1.8,2.480530596,-5,1,1.043506528,1.461174075
458,10.51966265,1.8,0.834113166,-5,1,1.007899126,1.632534657
459,13.22503435,1.8,2.014612566,-5,1,1.267094074,1.654477003
460,10.47428952,1.8,-1.450813535,-5,1,1.003549542,1.452132168
461,11.81714109,1.8,-2.569919374,-5,1,1.132203467,1.533429699
462,10.97957717,1.8,2.283587793,-5,1,1.051955685,1.475958459
463,9.622256272,1.8,-2.293852047,-5,1,0.921911694,1.814343891
464,10.19527743,1.8,-2.202452584,-5,1,0.976813451,1.344230807
465,10.53203698,1.8,-1.746140513,-5,1,1.009081117,1.459141047
466,10.1996514,1.8,-2.050786278,-5,1,0.977233315,1.326042187
467,11.86980369,1.8,-3.09312997,-5,1,1.137248738,1.518060924
468,12.05272592,1.8,-1.328528857,-5,1,1.154781101,1.945441387
469,8.741082467,1.8,1.74238252,-5,1,0.837485997,1.298651212
470,11.47701373,1.8,-2.05316604,-5,1,1.099617976,1.578557545
471,12.13213677,1.8,0.090017571,-5,1,1.162404703,2.011746617
472,10.74228992,1.8,0.477090974,-5,1,1.02923616,1.550968106
473,10.84721006,1.8,-2.844395367,-5,1,1.039273866,1.429822414
474,12.93615448,1.8,1.813687895,-5,1,1.23941701,1.858455291
475,11.47916995,1.8,1.350459358,-5,1,1.099824477,1.483409831
476,11.11078565,1.8,-1.301194416,-5,1,1.064533138,1.778259219
477,11.4043053,1.8,2.850939573,-5,1,1.092648969,1.630053344
478,12.82018887,1.8,3.106866227,-5,1,1.228305322,1.494968708
479,12.15095721,1.8,2.960436644,-5,1,1.16418596,1.585251777
480,10.27087322,1.8,-2.119204705,-5,1,0.984056735,1.433557031
481,9.755809966,1.8,0.744109747,-5,1,0.934715149,1.361717478
482,11.80754273,1.8,2.774192323,-5,1,1.131283162,1.456162827
483,10.03914233,1.8,-3.067404633,-5,1,0.961852642,1.622381841
484,9.794813677,1.8,1.949664034,-5,1,0.938443856,1.41150045
485,10.27617499,1.8,2.582143123,-5,1,0.984562393,1.629361157
486,10.70147798,1.8,2.920756929,-5,1,1.025310993,1.421952669
487,10.46836813,1.8,1.173481463,-5,1,1.002980248,1.415638126
488,11.60954266,1.8,0.662643764,-5,1,1.11232509,1.460279524
489,9.992787461,1.8,-2.971020731,-5,1,0.957411397,1.363343772
490,11.22461674,1.8,-2.815431157,-5,1,1.075433304,1.448441102
491,9.910870782,1.8,-1.25655389,-5,1,0.949568454,1.560715597
492,11.06250881,1.8,2.213436853,-5,1,1.059901497,1.361434747
493,10.46565861,1.8,0.080959804,-5,1,1.002736056,1.613470534
494,11.53960969,1.8,2.19022189,-5,1,1.105612687,1.911007815
495,10.6705372,1.8,-2.326340684,-5,1,1.022347719,1.502178979
496,11.20157192,1.8,-0.680165771,-5,1,1.07323585,1.430998212
497,9.940773431,1.8,1.89437166,-5,1,0.952428427,1.305782885
498,8.809428008,1.8,-0.135662566,-5,1,0.844048455,1.317312209
499,10.13231049,1.8,1.675771635,-5,1,0.970780179,1.22355356
500,11.21337423,1.8,0.144643139,-5,1,1.074375992,1.626253254
501,10.51934066,1.8,-2.617828045,-5,1,1.007860786,1.352929146
502,10.88728583,1.8,-2.400418912,-5,1,1.043114208,1.914584712
503,11.34912374,1.8,0.783602647,-5,1,1.087371556,1.659130184
504,11.65696219,1.8,3.030593016,-5,1,1.116856246,2.152044781
505,10.49778226,1.8,0.561676965,-5,1,1.005807883,1.545333934
506,9.582742404,1.8,1.899266937,-5,1,0.918125358,1.455924921
507,10.80756075,1.8,0.926531194,-5,1,1.035481409,1.850667668
508,9.234551413,1.8,3.064384137,-5,1,0.884764529,1.471877218
509,10.42829383,1.8,2.991442856,-5,1,0.999137217,1.318518952
510,9.756183643,1.8,-2.310028967,-5,1,0.934743261,1.387117153
511,12.93406534,1.8,-2.446928864,-5,1,1.239216614,1.64729779
