,distance,sigma_x_A,sigma_y_A,sigma_x_B,sigma_y_B
312,49.55130482025455,2237.2558622917654,2239.1536170283352,2935.685492472984,2935.8639831407395
313,30.941366200793667,1954.225763378188,1954.922603171182,2584.935388315802,2584.953989628271
314,118.61326213637109,2558.171044981902,2558.9247565197547,2432.7468233311165,2435.1386585729892
315,28.137925950993747,2461.1620642106873,2462.7449629175153,2544.753103393742,2544.766186533702
316,13.270200681535721,1662.513610825576,1663.979461856479,3298.339493385151,3284.506029616265
317,30.914612260097822,1972.0499356413627,1975.7439383988574,3262.6310264421772,3262.2059520190473
318,61.430958898721535,2233.124349404227,2234.0964907469534,3376.1285458029324,3374.2676143890317
319,19.745149777338614,2377.800836985804,2376.512836651642,2435.851048371251,2435.790514025156
320,76.11374430298584,2714.108173154312,2714.1971009962135,3922.5972679226297,3923.960251314477
321,50.12937856855221,2043.8093097341368,2044.5308097975235,3949.47024870633,3944.7886726257098
322,63.936630765194344,2310.791162427565,2316.5627368481687,1942.7856644328429,1944.252828159856
323,34.71600576109657,2578.1090445253335,2578.009035701078,2807.2516358764847,2807.407673188993
324,98.7313960643832,1985.1703653792129,1984.8198159310875,3887.1170766954683,3884.856635109111
325,10.265888664972234,2084.060201632064,2089.386900562497,2181.2427987672036,2180.9819265332258
326,7.813929914603243,2765.026309087619,2765.4906146176118,3431.932529100989,3435.553362404401
327,80.65613630721184,3134.9639077672987,3134.8200624133433,2120.42469696325,2121.498241895772
328,79.50839893792053,2595.326184830495,2595.6868224952386,3421.508768885022,3416.475484233893
329,63.70749168198099,1597.378545453979,1597.2868503342959,5218.8560990115075,5214.493168995201
330,20.86363659148091,2968.9323620910277,2977.851633314693,2359.570751224219,2361.407778225644
331,48.59975555955335,3335.247135347433,3335.7699727311224,2089.409704694254,2088.297795224179
332,15.682170585288873,2797.1938674388916,2796.9403768155858,2171.305935661628,2160.0612660479555
333,13.343382661090752,4052.848864142499,4055.014265920539,2464.4099353242877,2467.714238872583
334,94.97629247263791,2801.4781547742273,2802.3882836216285,2089.0137495415083,2089.8894929908547
335,91.9820659745969,2083.345847682284,2080.881946241216,2754.165755921831,2752.269945305427
336,1.7832791576405307,3200.559139519597,3198.474063088289,2763.8487401028756,2764.1766266126874
337,21.07814146960564,2239.7739727037047,2239.7418137346567,3786.8833938699004,3786.2758544967764
338,30.445075011933774,3119.5791263536303,3117.9311389812533,2724.947938190436,2723.615373960279
339,12.717216317798206,2171.8352094976344,2171.140552598706,2735.4203980166417,2731.4291526712504
340,112.2820441420369,1836.3169075680628,1837.7989802181373,4847.38080443272,4836.848885580719
341,5.406579143643952,3015.030529687231,3014.3219969474285,1977.5766796154783,1977.637949181052
342,18.944649518756908,1873.8191440723758,1872.6881391997385,4374.530668989045,4398.0139204971365
343,100.49335471444083,1860.0996905524887,1864.6144437869605,3072.8033412315676,3073.3375167566733
344,18.675409156147204,2385.754797713782,2385.5477557071285,2841.7927014520524,2837.8046379341595
345,97.41903031615948,1891.8774124101344,1893.1666336634214,2775.1965222464883,2784.4204465979187
346,8.309845975622975,2305.3261404475315,2305.4587328113826,2457.9111969075648,2457.65357333034
347,73.22157831882626,2879.4561315797005,2879.9428896501354,3741.7400448709795,3743.307609938283
348,118.06350098661115,1939.1296160912711,1937.8917038281925,2979.4443815979425,2991.3403962157113
349,59.65675943281647,2874.649493095862,2872.5181763749047,3618.460829749716,3617.185131005428
350,43.60791428278497,2478.042794284654,2476.1112423978425,2167.39180937867,2168.288370512619
351,10.641437972504397,3237.2469231155865,3236.567852491614,3244.943011098571,3245.0796355537004
352,18.25246009986532,2271.8211656740336,2271.9681592505626,2436.0353394867543,2435.8515431473365
353,21.542673224080694,1838.999772030048,1838.1904132685981,4266.873660014927,4259.330471151067
354,82.97152377135403,6813.0599680272635,6811.066077760477,2771.7241427439967,2773.493284326706
355,40.473396027920565,2389.6092511946126,2389.047664720586,3174.7851058867077,3171.162773592433
356,40.40240433192927,2647.7261504026797,2645.6941226470813,2778.8219405633745,2779.5361523212414
357,38.46853449430181,4669.8342324223595,4673.5705506879995,2266.9665188679123,2266.5583540576913
358,3.104119495889216,2676.489604964041,2672.834180009265,1889.6534799046358,1875.5339315778551
359,11.236948526963378,3227.794618434434,3231.4876125727524,2739.680540258267,2739.6448981883573
360,25.434851247122605,2430.4219203383677,2430.866822170545,2434.1550102564047,2429.0760616147913
361,99.05599389366363,3531.333536983081,3521.0268804677776,2219.7537403405845,2220.257306718108
362,19.843693227730434,1869.658495575789,1870.1630115493751,5176.433775266427,5182.005359160375
363,15.534023106357287,2479.2268919173857,2476.8258423978345,3523.513687513694,3520.780727161533
364,72.07387511001166,3120.1558987008257,3122.755655482293,4591.332564821936,4592.344324882188
365,19.315243818656718,2368.522889584419,2368.3022093551654,2103.3664873413545,2096.4225609521004
366,14.048938810050501,3494.065075732148,3499.394355002366,2480.5376033310035,2479.4592881610924
367,118.58169232689688,2103.1687407914196,2097.783908297198,4345.843289031488,4343.4906413602375
368,26.881436617891936,1995.05810369322,1993.2138145093534,2474.8491962720223,2474.84021668402
369,27.423380721048115,2460.304433702218,2456.0593656336914,2591.061653022966,2596.843079050685
370,98.91851033662304,2627.4579710496396,2612.8394773536033,3231.7427904971264,3239.679657967632
371,84.23558581887346,2173.7352589617403,2174.295031434953,3077.9464203953826,3078.5883168795617
372,53.258834611533075,3523.3197303033353,3522.1571475375426,2236.689420569075,2236.68228442106
373,62.20652251274846,3428.7216072770198,3428.4150523062635,2831.715081338716,2834.9990087220976
374,26.471624820999487,2372.2554653266006,2372.074650542306,2694.2968561957127,2698.3554439762
375,25.677253452045626,2557.8395594765134,2558.8283679392366,2120.8077698305924,2132.34191002187
376,72.37656047844273,2096.9239647984523,2096.7927768306736,5313.787585661777,5312.88189241594
377,40.57098365349006,2331.2168285075436,2331.2433771496544,5332.3074953565365,5328.595117416102
378,19.144919096618388,1767.5598516730868,1774.8679807334836,4617.309901031645,4633.321807044386
379,25.456993344584948,3743.504681307417,3741.570114416133,3104.3163244197735,3102.18558978097
380,13.89357028897429,1922.7677402363643,1908.753344841909,3081.2880302429066,3079.278350246417
381,20.096819291060356,2668.0117155248995,2667.638514580893,3539.0995788269115,3539.67640562464
382,14.276666216606378,1995.0300524287122,1993.9880416283952,2931.006775611814,2927.006910421668
383,17.26803965642912,2859.595650155081,2858.892042899569,3121.5727089048964,3115.8145325038718
384,7.153791576292671,3809.426431683016,3812.712317303202,2881.3415405003198,2881.8769930999943
385,65.85135001003188,3411.1056947218376,3403.7975384030515,2071.974644802227,2072.6102434529384
386,87.1659755163743,1882.201738534953,1884.5330577348636,4680.080076381268,4677.85019677247
387,109.02860622440772,3667.453673487973,3667.6944645331673,2216.019244019085,2202.6995403553246
388,46.41072506234283,2312.409020113337,2312.3734653243055,2215.0297943353526,2214.9395853018336
389,7.392694166681843,1865.8516726190214,1866.5672893123772,3166.221362175953,3173.2100527546213
390,12.345594207643428,1843.8983045130842,1844.4466157458462,3680.428100106734,3680.3412738901166
391,5.654624249883938,2314.78455880532,2314.000260797448,3575.4195904611493,3575.112735623928
392,26.42481486851075,2297.178819770276,2297.59728668294,3365.8492116031184,3361.0589754150883
393,20.53726557581462,2590.6110535108746,2588.1831242121734,2301.031283766736,2301.915786178889
394,6.4292467715584545,2118.989436100424,2119.570766505017,3266.975415846583,3270.996526418272
395,2.843501175108096,2634.4044756778294,2632.0186968574885,2300.2349489646404,2299.791990970748
396,104.73394490567352,2456.9761614650324,2450.1974104120222,2232.281605421769,2232.8374349133537
397,28.965608182798146,3008.4644915132253,3009.6549308319245,3468.162238336368,3465.2172539759645
398,32.64123613125839,2451.6459516940945,2453.8423941143947,2740.6107732708183,2738.703182619664
399,59.15739057611972,3633.4021943921575,3633.3288928553593,3656.3311571217705,3657.226067403712
400,100.26427212977651,2664.819355830804,2659.872892422759,4133.820973698427,4137.012184232456
401,36.39868829315998,2446.0560007275208,2447.4925758871673,3071.07813977338,3070.3753814531296
402,35.1322041287412,2295.5606888045577,2295.3084226589453,2518.79924175798,2520.078048457725
403,16.316762697857335,2928.672641005043,2928.6642027049897,2758.120362495489,2759.0497245933007
404,6.648254752785365,2430.968193453628,2431.2785137484875,2375.8274289598794,2375.1783857321743
405,54.2401937620048,2039.0815398793497,2038.5803643862687,7267.530127452919,7297.22888373534
406,114.91896755164476,2164.128463181804,2160.3274672895736,3937.7401462117878,3928.979776078089
407,7.262741024438405,3116.428802987503,3121.3919468855233,2689.139397029544,2686.154381267275
408,12.949447266406926,2441.4466295205193,2446.2799824477065,2626.2368109686054,2626.3919581236914
409,110.42476339436547,2343.114592915601,2340.742351339948,2700.6064558035,2698.5500096703895
410,11.861339148356091,2394.127010019583,2394.1644321543367,3375.791109392395,3377.60535826211
411,14.003622478926184,3922.930129594231,3922.2007646929187,2195.2475779334513,2196.002580305267
412,16.618909391781237,2185.371488818268,2185.2566973085795,1937.0464564232059,1937.992464780464
413,7.316049579125331,2518.2261364639526,2517.425539523445,2552.6493917954745,2563.107794167923
414,15.17773817081076,2046.0117590523114,2047.8856612845127,4206.5024669519835,4207.68313392133
415,5.324104850524792,2689.191966426096,2689.2401986097866,2373.22578225207,2372.382738758504
416,24.940036265385146,1824.497688952164,1823.5483288435214,4310.154507874807,4328.853013858277
417,64.20274451471595,2488.1504526097947,2487.0069023862698,2591.4914278218243,2591.4221238470154
418,21.88652288872604,2765.253777954346,2765.6693181018645,4291.325735590029,4290.566650328343
419,7.3163398277849625,2763.6040400105703,2761.76814908099,3311.333150067088,3311.1358256020153
420,54.21029146203221,2540.3317989793504,2536.0140021542948,2890.240892699392,2893.78777776554
421,13.280997872936386,2194.1750839537017,2187.198500472281,3254.133353743979,3261.294877256964
422,27.18833520986623,2297.7598087843726,2297.9806857670933,2905.010382555679,2901.8421282263907
423,29.820958905290404,2170.2208404379994,2168.913361791428,2732.4675897433217,2732.4860303852843
424,59.70429994483228,3259.7124451214827,3258.4670098936767,2043.6883333143073,2043.7238317747385
425,47.85937822818852,2212.239667378405,2212.277471039258,3112.7927658141944,3118.0823174456905
426,13.04429022689789,1965.8962747304608,1966.974776346244,2357.291168040143,2352.8197542280022
427,26.362437806828943,3194.991537000553,3194.7978717061496,2182.8830093046563,2184.1060528286457
428,17.938498064704035,3332.310143044352,3336.816030042741,2254.6327829199427,2258.5457894514643
429,19.746206654234673,2844.3849258485725,2844.8841736354652,2534.5749966363337,2533.885788134206
430,72.89365623832634,2318.9765537322496,2319.280992454434,3553.827508256069,3549.497079851184
431,11.509140907822538,2876.27381077507,2876.812543263483,2296.272948417758,2296.8267769033296
432,58.20967578009494,2742.062698370344,2742.348617895588,3061.6238452887487,3064.2037270713463
433,98.25869166199955,3196.04220163486,3201.0693804329976,3864.6464516303554,3865.8858517225854
434,60.700292695019755,1873.588272080178,1874.0212973112052,4456.922235782426,4470.033475072036
435,9.488620881547513,1847.073447228868,1848.6782514031445,3815.355319486812,3816.281901231851
436,20.502628515989066,2195.3428869402137,2191.8472240909477,3121.6921941877954,3125.7576563199996
437,86.13024077992037,2441.385641118585,2438.006059770441,2184.55340491935,2185.840934409214
438,24.06029440020762,2248.508797055203,2247.5544144387513,2900.3973776264493,2909.4867160856015
439,28.66234221143401,2664.5700226140452,2660.473390648495,2298.4588365823133,2287.1820455431025
440,29.956143122164757,2826.738622026908,2826.4459910871346,2775.352612452311,2764.3472950053642
441,23.18358314718225,2235.6310230394392,2235.6222452865063,2681.5078744060597,2683.5145499414616
442,16.277024991007078,2751.5900776328144,2749.1617857172896,2476.796556375774,2477.6322133298536
443,55.96687147598302,3078.6039540588404,3078.6374120170076,2339.106307464046,2339.0002501595613
444,28.932697820553578,3466.242398224649,3466.360251512067,3133.5899762603503,3132.1686858593253
445,25.915494354410264,2447.4362778147215,2449.618846814506,3428.793405050391,3418.066140160779
446,108.22935080967906,2403.954189532499,2403.445491276831,2894.2639165890528,2890.6183979322013
447,90.53293760020695,1849.6295044677672,1846.7597834235155,4820.994371696445,4799.406203437542
448,24.664743799039655,2003.737878304468,2001.9897024385857,3308.2222583574094,3312.1124958741557
449,14.71969331128787,2834.1285659490336,2831.6637078269164,2396.745064634853,2394.455418081723
450,8.053264099903016,2084.5883969620154,2085.287288567026,3053.393987428311,3050.145808369666
451,48.03455261836002,2904.2728437043324,2904.143743926801,3909.6868031147606,3908.3211215677306
452,24.97811507108332,2011.9005141694543,2011.9949221940562,4180.373678956893,4179.114994643528
453,33.41256006660556,3369.44505781833,3373.5935064702335,2305.1057244423173,2308.616979537247
454,23.943120015964524,2620.9565840024907,2620.778303637099,3127.8143761434553,3135.616409413958
455,11.330373078799598,3482.944372516352,3486.034721454976,2622.7891113916135,2622.135496784058
456,22.753998212238525,1917.3802689051663,1918.7460835621662,2952.2939794390218,2954.4124983770994
457,24.379562593249567,1757.2404400253063,1758.4922571233442,2549.564252665286,2542.1108039676874
458,7.95554665496614,4608.449363999138,4621.805016800496,1976.7116935213594,1977.3486947225267
459,30.72537489323783,2583.2694773408657,2585.236416552506,4692.969627683844,4693.182041989204
460,10.314510317826173,1570.9841072719955,1572.1879999369844,4381.72668683849,4382.122344275042
461,9.629269565958174,3253.495747708122,3252.6508490490896,2508.2096779341546,2508.422848703242
462,11.246484108314565,2150.7542731212084,2151.1988907845803,2539.829442426239,2534.509373850328
463,105.7152144790952,2224.111138132319,2222.7068498897793,3932.384169394857,3938.9979169144026
464,110.62248175255037,3099.1778899223636,3104.9346796272507,2472.2216304738827,2480.9164856163306
465,36.62335486953684,2146.791580221734,2146.719161336271,2990.6540017930674,2990.9008615624816
466,37.17083834622676,3221.6383960419917,3226.7269386548173,2362.1519844268964,2359.5031625313004
467,56.5051907334574,3374.693030316668,3372.478571370053,2518.3829374509874,2515.796120934088
468,117.79230071017416,2259.5317610222864,2258.171639281635,3344.463735578494,3345.1928196224703
469,111.39559691463649,2955.5578046149767,2955.1076489849092,2210.6590663533634,2212.0784866780996
470,34.25332518949485,2776.7876547339993,2783.2976586884834,3100.006571873658,3109.7658239883535
471,107.8303356345926,1940.478617200152,1938.8869678980423,2715.4282078710735,2715.393577074767
472,51.56225123668424,2802.669915693089,2800.7893480547236,3476.2425061944964,3479.072893070374
473,14.639032662245159,2833.5227578697895,2832.100136699493,3031.6374798938314,3033.408048432315
474,26.288621799744845,2793.9436920922512,2793.0358172702686,4274.467904216734,4274.880057574055
475,98.44986017027418,2486.3029152548156,2484.67781868742,3260.464233392798,3263.856578421713
476,11.245167543459576,2178.2996851342587,2177.234810313753,4241.497285390828,4259.528683741787
477,95.9630078047085,3168.8084103364886,3170.892207474135,3456.9928457673145,3451.4513644144668
478,119.20755292844136,2801.9259831244344,2799.9417708688134,2677.5161334713816,2674.756071034348
479,22.05888145166466,2904.3021329304256,2901.02831090386,1939.9723784669545,1941.3056020684967
480,22.63266995029756,2636.667099168836,2637.126057701161,2331.8255047244947,2331.8295235127375
481,82.41604850859788,2028.863543074737,2028.8410099243565,3352.77786415531,3360.586709303737
482,27.3227279775853,2638.3502947768757,2637.5544712861183,3450.242138220084,3450.9787072147883
483,44.456767659416386,2726.0971308399844,2725.93929963413,2817.285311075728,2820.0120762745482
484,31.958647816208934,3205.195016930468,3200.9136716558546,2457.9237656291984,2465.5064955948183
485,47.619949897346245,3138.8215410904463,3139.096395928384,1996.3325974392185,1996.7020369131942
486,76.31879648908809,2848.1402511000088,2849.255473191547,3186.371875207256,3187.197410338399
487,56.62051261974096,2359.9043283331393,2359.2852633395946,2203.955904768364,2205.7639968384105
488,21.934970030851343,3397.201822970505,3391.708671921768,3026.3225795748276,3025.648174885267
489,7.328135524997571,2765.2290645359853,2765.066985771166,2516.333094207705,2517.2276502272
490,13.078960868066162,2657.9305516848617,2657.4908508430544,2169.1090468268226,2159.178381719622
491,78.6059863065382,2010.708530813161,2011.882816144173,3036.97675810884,3047.2014915902905
492,5.16289235884153,2366.375882614251,2364.4677706526627,2436.5861100107763,2442.0381288017725
493,13.448792595763017,2334.122161426539,2334.380996906186,3187.8854884933103,3192.9684590075753
494,33.948657050142565,4742.455874335687,4719.600656712258,2046.2448770898689,2048.74872532686
495,23.410304018537868,1932.6119218688798,1932.48089636675,3240.961118475613,3242.2618460000085
496,3.913351475700988,2055.352215805276,2053.6561396891834,3397.3984715745664,3397.3714334539063
497,19.318412226041026,2294.6069524036825,2299.2641167161655,2511.28711011007,2511.8122081747856
498,53.810320085042754,1994.0899378087936,1994.507080269618,3651.1463084887087,3652.516675534682
499,25.2011289463733,1698.777343252803,1698.0002848901386,3809.7083799680954,3802.4741928194057
500,17.209418571580894,1798.7311818351557,1799.863668712166,7229.225570810221,7239.0623012001515
501,69.06281727508433,3104.1073313741326,3102.822200331536,2958.900765731006,2959.515021675967
502,21.708052921433715,1994.0620563038005,1993.7878822105783,3882.2415139360714,3882.329848692317
503,101.60113062789826,1675.0371067012811,1676.5408962698878,2998.223854765764,3015.7427592887266
504,22.935637720136807,3447.9314554483344,3445.838004707459,3099.1014819008233,3099.19194718951
505,92.93570354049771,2937.146401268679,2935.7658311745167,3273.5612129245437,3279.209518646915
506,104.18107976995094,2132.4498091212663,2125.5366950806206,3847.9732880429406,3851.2233657032784
507,113.80227575430625,1676.6910325308504,1677.813866629538,4382.731153355374,4378.302147482699
508,41.32852325025455,3745.438555352342,3742.402122456049,2017.20979429221,2018.24553743417
509,72.5407079031674,3476.2407082163327,3476.4633327899683,2597.360248676299,2597.5702307725123
510,9.22783232051702,2808.440307188219,2814.840898900971,2126.837989796265,2126.975835942811
511,56.41094028334701,1999.573578191257,1998.1135622470124,2650.645965952208,2651.4830386644385
